Year,Month,Day,Temperature,Humidity,Wind
2011,6,8,13.800,90.000,11.640
2011,6,9,15.900,81.000,9.894
2011,6,10,15.100,93.000,9.860
2011,6,11,15.800,82.000,15.225
2011,6,12,17.900,84.000,13.400
2011,6,13,19.300,75.000,6.346
2011,6,14,21.300,51.000,10.969
2011,6,15,22.400,46.000,12.129
2011,6,16,21.200,60.000,15.556
2011,6,17,21.400,64.000,10.185
2011,6,18,19.200,78.000,13.562
2011,6,19,17.800,74.000,13.129
2011,6,20,19.900,80.000,13.696
2011,6,21,22.000,56.000,16.727
2011,6,22,22.400,54.000,11.954
2011,6,23,20.600,67.000,8.448
2011,6,24,19.700,69.000,16.952
2011,6,25,22.200,63.000,12.196
2011,6,26,24.800,46.000,9.181
2011,6,27,23.000,65.000,4.500
2011,6,28,24.900,48.000,7.679
2011,6,29,22.500,65.000,15.619
2011,6,30,20.100,62.000,17.996
2011,7,1,21.700,62.000,13.129
2011,7,2,21.600,79.000,14.575
2011,7,3,22.100,75.000,9.283
2011,7,4,21.000,71.000,14.062
2011,7,5,22.500,68.000,17.202
2011,7,6,21.700,74.000,10.340
2011,7,7,22.600,67.000,12.735
2011,7,8,21.700,62.000,13.058
2011,7,9,23.500,61.000,6.560
2011,7,10,22.200,67.000,12.860
2011,7,11,23.300,58.000,8.654
2011,7,12,21.500,78.000,11.567
2011,7,13,20.300,68.000,18.373
2011,7,14,17.500,81.000,13.108
2011,7,15,20.500,76.000,11.831
2011,7,16,21.300,79.000,17.808
2011,7,17,20.000,80.000,13.752
2011,7,18,18.100,72.000,17.475
2011,7,19,19.500,73.000,14.392
2011,7,20,18.300,63.000,16.823
2011,7,21,19.900,71.000,11.204
2011,7,22,18.100,75.000,11.967
2011,7,23,19.300,64.000,15.842
2011,7,24,18.000,71.000,13.544
2011,7,25,20.000,74.000,13.306
2011,7,26,20.600,82.000,11.740
2011,7,27,19.700,78.000,9.333
2011,7,28,20.900,65.000,16.960
2011,7,29,20.500,78.000,13.181
2011,7,30,19.400,83.000,9.790
2011,7,31,21.100,79.000,13.844
2011,8,1,21.200,80.000,10.544
2011,8,2,22.600,71.000,11.356
2011,8,3,22.500,71.000,9.804
2011,8,4,22.800,70.000,15.721
2011,8,5,23.000,77.000,11.013
2011,8,6,22.300,88.000,15.394
2011,8,7,21.100,77.000,11.037
2011,8,8,20.500,67.000,11.910
2011,8,9,19.700,58.000,13.744
2011,8,10,20.100,75.000,10.494
2011,8,11,21.600,73.000,14.694
2011,8,12,22.900,64.000,14.171
2011,8,13,23.800,56.000,9.379
2011,8,14,24.300,62.000,10.233
2011,8,15,24.000,54.000,6.573
2011,8,16,25.000,54.000,11.069
2011,8,17,24.600,60.000,13.800
2011,8,18,24.000,72.000,9.144
2011,8,19,24.900,60.000,10.400
2011,8,20,27.000,40.000,10.908
2011,8,21,28.500,30.000,14.098
2011,8,22,26.600,34.000,8.481
2011,8,23,24.900,63.000,12.460
2011,8,24,24.100,79.000,8.542
2011,8,25,24.300,76.000,7.987
2011,8,26,23.300,73.000,11.213
2011,8,27,20.700,60.000,14.287
2011,8,28,21.300,71.000,10.992
2011,8,29,22.500,76.000,13.646
2011,8,30,22.800,77.000,8.990
2011,8,31,22.800,83.000,9.004
2011,9,1,23.200,78.000,8.523
2011,9,2,23.800,62.000,7.567
2011,9,3,21.800,74.000,10.463
2011,9,4,22.600,62.000,12.185
2011,9,5,20.900,72.000,9.737
2011,9,6,21.400,66.000,15.565
2011,9,7,23.300,71.000,14.510
2011,9,8,23.200,76.000,9.090
2011,9,9,23.500,72.000,12.283
2011,9,10,24.200,67.000,13.740
2011,9,11,23.100,71.000,12.496
2011,9,12,22.500,76.000,16.069
2011,9,13,24.300,62.000,12.131
2011,9,14,24.100,58.000,12.117
2011,9,15,23.600,61.000,14.458
2011,9,16,23.700,63.000,12.246
2011,9,17,22.300,73.000,14.862
2011,9,18,18.400,82.000,8.406
2011,9,19,16.000,56.000,15.833
2011,9,20,18.700,61.000,16.779
2011,9,21,20.900,65.000,14.150
2011,9,22,22.100,63.000,13.237
2011,9,23,21.200,69.000,14.608
2011,9,24,17.900,81.000,13.690
2011,9,25,19.200,66.000,7.471
2011,9,26,21.200,56.000,6.194
2011,9,27,22.700,48.000,9.081
2011,9,28,21.300,49.000,12.183
2011,9,29,20.800,54.000,16.733
2011,9,30,20.000,63.000,12.769
2011,10,1,19.600,69.000,11.402
2011,10,2,21.500,52.000,11.702
2011,10,3,23.900,32.000,10.902
2011,10,4,24.000,31.000,14.515
2011,10,5,22.900,45.000,15.752
2011,10,6,20.700,74.000,6.577
2011,10,7,17.700,67.000,18.058
2011,10,8,15.600,55.000,15.358
2011,10,9,17.300,50.000,17.996
2011,10,10,23.300,33.000,18.608
2011,10,11,24.700,32.000,9.994
2011,10,12,25.500,27.000,12.821
2011,10,13,21.600,60.000,9.219
2011,10,14,18.200,58.000,11.279
2011,10,15,16.400,66.000,12.381
2011,10,16,17.200,63.000,9.612
2011,10,17,17.700,69.000,13.458
2011,10,18,17.900,61.000,20.967
2011,10,19,17.400,70.000,19.773
2011,10,20,13.800,57.000,11.581
2011,10,21,12.700,58.000,10.875
2011,10,22,14.400,78.000,11.131
2011,10,23,14.600,83.000,7.706
2011,10,24,14.800,88.000,11.323
2011,10,25,14.200,58.000,15.675
2011,10,26,14.300,46.000,16.650
2011,10,27,15.600,82.000,13.883
2011,10,28,14.600,91.000,19.748
2011,10,29,16.000,85.000,18.946
2011,10,30,16.000,76.000,11.719
2011,10,31,15.500,83.000,11.498
2011,11,1,16.500,87.000,15.385
2011,11,2,16.500,89.000,21.040
2011,11,3,16.600,89.000,20.685
2011,11,4,14.200,90.000,17.994
2011,11,5,12.600,87.000,14.492
2011,11,6,11.300,84.000,28.033
2011,11,7,14.000,65.000,18.969
2011,11,8,12.800,76.000,19.181
2011,11,9,14.200,74.000,14.056
2011,11,10,14.900,74.000,11.625
2011,11,11,15.500,78.000,14.213
2011,11,12,15.100,88.000,8.044
2011,11,13,13.400,93.000,16.144
2011,11,14,12.100,90.000,20.400
2011,11,15,12.400,94.000,22.279
2011,11,16,11.600,91.000,22.344
2011,11,17,12.200,81.000,10.354
2011,11,18,11.500,87.000,8.173
2011,11,19,12.100,82.000,15.748
2011,11,20,13.800,91.000,19.421
2011,11,21,12.700,85.000,25.396
2011,11,22,12.600,82.000,29.617
2011,11,23,14.300,56.000,12.958
2011,11,24,13.300,68.000,5.165
2011,11,25,12.900,66.000,9.140
2011,11,26,10.700,62.000,16.629
2011,11,27,10.700,73.000,15.213
2011,11,28,10.900,79.000,17.444
2011,11,29,13.600,65.000,16.129
2011,11,30,12.600,63.000,16.344
2011,12,1,11.700,77.000,24.292
2011,12,2,12.000,71.000,17.440
2011,12,3,9.400,67.000,19.498
2011,12,4,9.300,68.000,12.527
2011,12,5,9.600,70.000,19.842
2011,12,6,10.300,64.000,19.021
2011,12,7,9.900,64.000,22.546
2011,12,8,10.400,75.000,14.888
2011,12,9,10.500,70.000,15.800
2011,12,10,9.300,68.000,17.567
2011,12,11,9.300,66.000,12.615
2011,12,12,8.000,70.000,21.867
2011,12,13,9.700,61.000,16.390
2011,12,14,12.000,60.000,11.862
2011,12,15,9.300,57.000,12.352
2011,12,16,10.500,55.000,23.867
2011,12,17,6.500,61.000,21.890
2011,12,18,5.600,46.000,28.358
2011,12,19,5.300,46.000,21.740
2011,12,20,7.100,68.000,29.679
2011,12,21,10.900,66.000,16.985
2011,12,22,11.500,61.000,30.246
2011,12,23,9.700,61.000,30.790
2011,12,24,8.200,67.000,18.946
2011,12,25,7.800,50.000,14.635
2011,12,26,8.100,50.000,8.415
2011,12,27,9.500,47.000,19.360
2011,12,28,9.100,50.000,18.260
2011,12,29,7.900,56.000,20.119
2011,12,30,7.200,53.000,22.394
2011,12,31,9.800,62.000,26.800
2012,1,1,11.800,64.000,23.371
2012,1,2,10.600,55.000,17.304
2012,1,3,8.300,56.000,16.185
2012,1,4,8.300,70.000,18.471
2012,1,5,9.300,51.000,27.008
2012,1,6,10.400,67.000,16.404
2012,1,7,8.300,51.000,16.887
2012,1,8,7.900,66.000,22.967
2012,1,9,8.800,61.000,19.756
2012,1,10,9.300,63.000,12.371
2012,1,11,8.500,78.000,11.958
2012,1,12,8.300,73.000,22.077
2012,1,13,8.300,42.000,20.285
2012,1,14,6.900,71.000,7.873
2012,1,15,6.700,77.000,6.785
2012,1,16,6.600,79.000,21.648
2012,1,17,8.200,75.000,17.694
2012,1,18,7.300,65.000,13.854
2012,1,19,7.900,58.000,22.404
2012,1,20,10.300,58.000,18.310
2012,1,21,10.700,51.000,23.250
2012,1,22,10.300,65.000,24.125
2012,1,23,10.400,59.000,32.131
2012,1,24,8.800,69.000,14.769
2012,1,25,9.600,61.000,15.152
2012,1,26,9.100,69.000,11.963
2012,1,27,8.400,70.000,14.023
2012,1,28,6.000,85.000,10.685
2012,1,29,4.200,65.000,15.329
2012,1,30,5.500,39.000,15.071
2012,1,31,5.000,52.000,15.619
2012,2,1,4.000,86.000,15.040
2012,2,2,0.300,91.000,16.977
2012,2,3,0.800,57.000,27.642
2012,2,4,3.300,25.000,20.940
2012,2,5,0.200,44.000,21.100
2012,2,6,4.200,37.000,20.294
2012,2,7,4.200,16.000,14.304
2012,2,8,1.400,20.000,23.348
2012,2,9,2.100,41.000,40.381
2012,2,10,4.500,46.000,28.173
2012,2,11,2.400,32.000,20.471
2012,2,12,0.500,48.000,15.625
2012,2,13,2.700,35.000,19.977
2012,2,14,4.700,56.000,12.940
2012,2,15,6.100,48.000,21.402
2012,2,16,8.500,52.000,17.456
2012,2,17,7.400,78.000,12.446
2012,2,18,7.700,61.000,19.958
2012,2,19,7.200,79.000,9.758
2012,2,20,6.500,53.000,14.517
2012,2,21,6.700,48.000,14.481
2012,2,22,9.400,28.000,19.594
2012,2,23,12.400,16.000,19.985
2012,2,24,12.900,30.000,8.256
2012,2,25,13.100,33.000,16.052
2012,2,26,14.200,43.000,14.454
2012,2,27,9.800,74.000,17.975
2012,2,28,9.900,73.000,10.504
2012,2,29,12.600,50.000,13.527
2012,3,1,13.600,44.000,11.640
2012,3,2,10.900,59.000,16.598
2012,3,3,10.700,71.000,16.471
2012,3,4,12.500,52.000,17.906
2012,3,5,9.300,53.000,22.694
2012,3,6,7.700,41.000,19.308
2012,3,7,8.500,47.000,16.135
2012,3,8,9.700,48.000,15.827
2012,3,9,9.600,41.000,15.240
2012,3,10,10.500,41.000,17.275
2012,3,11,12.400,42.000,17.781
2012,3,12,13.700,40.000,18.723
2012,3,13,14.900,40.000,12.844
2012,3,14,16.000,36.000,7.117
2012,3,15,12.300,54.000,5.619
2012,3,16,12.600,46.000,9.806
2012,3,17,11.000,70.000,12.340
2012,3,18,12.000,55.000,9.956
2012,3,19,9.100,57.000,14.810
2012,3,20,9.400,52.000,24.575
2012,3,21,9.800,89.000,29.762
2012,3,22,9.100,83.000,14.533
2012,3,23,11.100,65.000,7.946
2012,3,24,12.600,58.000,9.165
2012,3,25,15.900,40.000,12.638
2012,3,26,14.000,48.000,12.706
2012,3,27,15.000,39.000,11.975
2012,3,28,16.900,29.000,9.200
2012,3,29,16.400,30.000,9.660
2012,3,30,18.300,31.000,17.479
2012,3,31,16.700,42.000,11.875
2012,4,1,15.900,42.000,12.367
2012,4,2,14.000,60.000,7.446
2012,4,3,11.900,89.000,6.581
2012,4,4,10.300,93.000,10.894
2012,4,5,10.100,89.000,11.308
2012,4,6,9.900,84.000,11.019
2012,4,7,9.800,56.000,16.621
2012,4,8,11.200,64.000,19.935
2012,4,9,11.100,71.000,12.933
2012,4,10,11.700,75.000,10.421
2012,4,11,11.500,50.000,14.215
2012,4,12,11.400,65.000,11.002
2012,4,13,10.100,71.000,14.996
2012,4,14,8.900,62.000,20.054
2012,4,15,8.400,65.000,19.808
2012,4,16,10.100,44.000,15.269
2012,4,17,9.300,42.000,23.285
2012,4,18,10.500,64.000,9.702
2012,4,19,11.400,58.000,14.142
2012,4,20,12.300,51.000,15.840
2012,4,21,13.400,63.000,16.562
2012,4,22,10.400,81.000,9.460
2012,4,23,11.700,76.000,17.602
2012,4,24,11.800,47.000,14.352
2012,4,25,11.900,80.000,24.033
2012,4,26,15.000,73.000,8.058
2012,4,27,15.600,65.000,21.083
2012,4,28,14.400,80.000,24.867
2012,4,29,12.000,67.000,14.627
2012,4,30,11.200,74.000,21.798
2012,5,1,13.000,62.000,10.890
2012,5,2,13.600,53.000,17.502
2012,5,3,13.700,62.000,17.019
2012,5,4,14.300,67.000,14.819
2012,5,5,15.700,51.000,17.175
2012,5,6,14.100,64.000,11.675
2012,5,7,15.500,57.000,15.648
2012,5,8,17.900,53.000,14.098
2012,5,9,16.600,67.000,4.938
2012,5,10,20.200,25.000,15.235
2012,5,11,21.600,30.000,21.579
2012,5,12,22.400,40.000,18.137
2012,5,13,17.600,70.000,10.944
2012,5,14,16.300,61.000,17.283
2012,5,15,16.500,62.000,11.500
2012,5,16,13.000,71.000,16.117
2012,5,17,13.200,81.000,13.629
2012,5,18,14.400,82.000,19.006
2012,5,19,14.600,76.000,14.667
2012,5,20,12.500,84.000,12.375
2012,5,21,11.900,61.000,19.385
2012,5,22,15.800,47.000,20.440
2012,5,23,18.800,44.000,20.931
2012,5,24,20.100,36.000,9.192
2012,5,25,21.800,35.000,16.402
2012,5,26,18.300,62.000,17.254
2012,5,27,19.000,60.000,7.408
2012,5,28,20.400,51.000,10.715
2012,5,29,21.500,44.000,13.292
2012,5,30,22.300,42.000,15.054
2012,5,31,22.700,36.000,14.610
2012,6,1,22.300,38.000,16.062
2012,6,2,23.000,34.000,19.658
2012,6,3,19.800,65.000,13.604
2012,6,4,17.500,78.000,15.879
2012,6,5,18.800,76.000,14.938
2012,6,6,20.100,79.000,12.888
2012,6,7,20.700,72.000,10.198
2012,6,8,19.600,69.000,14.217
2012,6,9,18.700,63.000,19.655
2012,6,10,20.300,68.000,15.652
2012,6,11,18.100,71.000,12.773
2012,6,12,17.600,50.000,16.258
2012,6,13,16.700,73.000,11.721
2012,6,14,18.700,65.000,12.450
2012,6,15,20.500,50.000,12.848
2012,6,16,22.100,36.000,14.690
2012,6,17,22.000,51.000,7.215
2012,6,18,22.400,49.000,11.148
2012,6,19,21.700,52.000,14.002
2012,6,20,23.200,49.000,15.044
2012,6,21,25.200,49.000,13.798
2012,6,22,21.500,57.000,12.881
2012,6,23,21.600,48.000,9.619
2012,6,24,24.500,41.000,8.971
2012,6,25,25.200,41.000,8.340
2012,6,26,25.600,37.000,14.756
2012,6,27,26.200,33.000,16.806
2012,6,28,25.000,55.000,14.567
2012,6,29,24.400,68.000,9.375
2012,6,30,23.600,73.000,9.323
2012,7,1,17.900,76.000,19.377
2012,7,2,18.400,62.000,17.202
2012,7,3,21.000,62.000,16.562
2012,7,4,21.300,68.000,15.581
2012,7,5,21.300,76.000,10.302
2012,7,6,20.300,62.000,11.067
2012,7,7,20.700,63.000,10.267
2012,7,8,21.500,69.000,9.088
2012,7,9,21.900,60.000,13.656
2012,7,10,22.900,70.000,10.679
2012,7,11,22.100,69.000,11.183
2012,7,12,20.700,69.000,17.558
2012,7,13,22.400,80.000,18.033
2012,7,14,21.600,69.000,8.969
2012,7,15,19.900,68.000,15.248
2012,7,16,20.400,66.000,14.381
2012,7,17,24.000,55.000,16.271
2012,7,18,27.700,26.000,19.433
2012,7,19,25.900,46.000,14.477
2012,7,20,23.200,67.000,10.927
2012,7,21,20.800,73.000,16.435
2012,7,22,21.500,64.000,13.331
2012,7,23,21.700,54.000,8.852
2012,7,24,22.300,44.000,16.727
2012,7,25,22.700,54.000,21.069
2012,7,26,24.700,44.000,15.394
2012,7,27,24.700,56.000,15.644
2012,7,28,24.600,53.000,13.233
2012,7,29,22.800,65.000,15.223
2012,7,30,22.500,76.000,11.819
2012,7,31,23.900,73.000,10.702
2012,8,1,24.300,73.000,16.300
2012,8,2,24.600,53.000,10.138
2012,8,3,24.700,44.000,7.571
2012,8,4,24.600,48.000,10.298
2012,8,5,24.100,64.000,10.517
2012,8,6,21.500,67.000,11.567
2012,8,7,22.900,52.000,9.892
2012,8,8,25.500,37.000,8.152
2012,8,9,27.100,29.000,12.473
2012,8,10,27.600,32.000,8.746
2012,8,11,27.000,38.000,8.725
2012,8,12,23.700,60.000,11.685
2012,8,13,23.800,59.000,16.810
2012,8,14,23.900,69.000,17.302
2012,8,15,24.900,68.000,16.258
2012,8,16,25.000,61.000,10.171
2012,8,17,25.300,61.000,5.569
2012,8,18,27.100,45.000,6.529
2012,8,19,27.900,41.000,8.633
2012,8,20,29.000,34.000,14.198
2012,8,21,28.900,31.000,19.658
2012,8,22,28.700,31.000,9.802
2012,8,23,28.300,38.000,8.748
2012,8,24,25.800,63.000,11.912
2012,8,25,24.900,69.000,12.700
2012,8,26,21.900,61.000,19.885
2012,8,27,23.300,76.000,15.231
2012,8,28,23.800,79.000,12.975
2012,8,29,24.700,70.000,8.067
2012,8,30,20.300,80.000,12.763
2012,8,31,19.500,54.000,21.162
2012,9,1,17.700,36.000,20.019
2012,9,2,18.300,38.000,16.142
2012,9,3,20.500,39.000,19.100
2012,9,4,21.500,48.000,13.915
2012,9,5,22.400,53.000,16.275
2012,9,6,23.400,51.000,15.635
2012,9,7,23.300,56.000,10.429
2012,9,8,22.700,63.000,14.350
2012,9,9,22.400,67.000,16.683
2012,9,10,22.300,72.000,13.083
2012,9,11,22.200,70.000,10.079
2012,9,12,22.300,66.000,13.896
2012,9,13,19.300,48.000,14.848
2012,9,14,20.700,38.000,12.602
2012,9,15,21.400,54.000,14.085
2012,9,16,21.100,78.000,10.119
2012,9,17,20.800,81.000,5.881
2012,9,18,20.400,86.000,4.729
2012,9,19,18.200,89.000,9.744
2012,9,20,18.400,79.000,12.371
2012,9,21,20.100,79.000,10.150
2012,9,22,20.400,77.000,8.796
2012,9,23,20.600,84.000,14.077
2012,9,24,21.900,48.000,17.248
2012,9,25,20.300,48.000,21.279
2012,9,26,17.300,55.000,17.110
2012,9,27,15.700,65.000,11.367
2012,9,28,17.500,46.000,23.392
2012,9,29,15.500,80.000,16.835
2012,9,30,15.700,73.000,14.092
2012,10,1,17.300,52.000,19.287
2012,10,2,17.400,64.000,9.271
2012,10,3,18.800,66.000,13.138
2012,10,4,19.200,79.000,14.367
2012,10,5,19.100,77.000,6.675
2012,10,6,18.500,82.000,6.760
2012,10,7,20.300,68.000,11.879
2012,10,8,21.300,63.000,13.167
2012,10,9,21.300,73.000,12.096
2012,10,10,19.900,87.000,8.179
2012,10,11,18.600,79.000,13.915
2012,10,12,16.200,82.000,9.702
2012,10,13,15.000,79.000,14.740
2012,10,14,16.500,61.000,22.617
2012,10,15,13.200,59.000,17.660
2012,10,16,14.900,52.000,19.854
2012,10,17,17.600,73.000,16.137
2012,10,18,18.300,93.000,23.215
2012,10,19,18.800,93.000,16.473
2012,10,20,18.700,94.000,20.885
2012,10,21,15.700,86.000,16.671
2012,10,22,15.000,81.000,18.819
2012,10,23,16.600,68.000,9.465
2012,10,24,16.400,78.000,9.485
2012,10,25,15.500,91.000,6.798
2012,10,26,14.800,85.000,14.631
2012,10,27,12.700,63.000,16.544
2012,10,28,7.400,28.000,12.621
2012,10,29,8.500,39.000,22.404
2012,10,30,10.100,73.000,16.633
2012,10,31,11.000,76.000,24.660
2012,11,1,12.400,54.000,12.471
2012,11,2,14.400,55.000,18.108
2012,11,3,14.800,59.000,17.829
2012,11,4,15.700,71.000,16.604
2012,11,5,11.500,57.000,9.290
2012,11,6,10.200,65.000,16.688
2012,11,7,10.700,55.000,12.942
2012,11,8,12.200,59.000,14.194
2012,11,9,13.800,62.000,12.144
2012,11,10,13.400,76.000,13.640
2012,11,11,10.900,72.000,16.537
2012,11,12,11.800,51.000,21.673
2012,11,13,12.800,52.000,31.740
2012,11,14,14.300,78.000,24.177
2012,11,15,13.000,76.000,11.223
2012,11,16,12.900,84.000,11.688
2012,11,17,12.800,91.000,12.865
2012,11,18,12.300,81.000,21.585
2012,11,19,11.800,72.000,17.944
2012,11,20,12.100,69.000,18.008
2012,11,21,12.600,72.000,15.158
2012,11,22,12.200,65.000,15.485
2012,11,23,12.600,64.000,18.440
2012,11,24,12.300,81.000,19.325
2012,11,25,12.300,79.000,9.513
2012,11,26,12.000,83.000,17.852
2012,11,27,6.800,87.000,15.319
2012,11,28,6.000,70.000,17.998
2012,11,29,7.300,39.000,20.488
2012,11,30,5.400,43.000,20.910
2012,12,1,3.800,54.000,22.292
2012,12,2,4.700,49.000,28.402
2012,12,3,8.400,65.000,21.873
2012,12,4,8.500,57.000,14.665
2012,12,5,6.700,59.000,15.481
2012,12,6,6.600,62.000,22.769
2012,12,7,7.800,61.000,17.379
2012,12,8,7.900,55.000,14.071
2012,12,9,6.000,49.000,22.867
2012,12,10,5.800,65.000,19.504
2012,12,11,6.500,72.000,8.002
2012,12,12,6.000,76.000,5.494
2012,12,13,8.600,81.000,17.783
2012,12,14,10.100,70.000,19.988
2012,12,15,13.600,57.000,20.321
2012,12,16,12.400,55.000,11.633
2012,12,17,10.400,62.000,16.767
2012,12,18,9.000,57.000,19.325
2012,12,19,10.000,77.000,10.265
2012,12,20,10.500,73.000,12.446
2012,12,21,10.700,63.000,14.737
2012,12,22,10.600,69.000,17.615
2012,12,23,13.500,59.000,24.125
2012,12,24,11.300,71.000,9.858
2012,12,25,10.100,81.000,12.446
2012,12,26,10.000,69.000,14.342
2012,12,27,8.500,59.000,18.369
2012,12,28,10.400,65.000,19.956
2012,12,29,10.600,63.000,19.363
2012,12,30,8.200,63.000,16.504
2012,12,31,7.900,65.000,19.394
2013,1,1,7.000,67.000,19.031
2013,1,2,7.500,69.000,15.610
2013,1,3,8.400,43.000,18.262
2013,1,4,10.600,39.000,34.858
2013,1,5,12.300,37.000,41.485
2013,1,6,12.500,42.000,25.094
2013,1,7,14.000,39.000,20.165
2013,1,8,11.100,52.000,19.256
2013,1,9,7.300,60.000,25.819
2013,1,10,7.500,68.000,13.781
2013,1,11,8.800,53.000,18.815
2013,1,12,7.800,59.000,16.752
2013,1,13,5.400,76.000,17.323
2013,1,14,5.500,57.000,24.825
2013,1,15,5.100,64.000,13.308
2013,1,16,6.500,70.000,12.210
2013,1,17,6.600,76.000,12.148
2013,1,18,7.000,75.000,12.258
2013,1,19,10.400,81.000,23.773
2013,1,20,7.000,68.000,18.181
2013,1,21,6.400,58.000,13.856
2013,1,22,5.200,53.000,18.885
2013,1,23,4.100,69.000,16.798
2013,1,24,5.400,65.000,11.688
2013,1,25,6.400,35.000,37.444
2013,1,26,6.600,68.000,12.675
2013,1,27,8.000,59.000,17.348
2013,1,28,8.900,67.000,17.360
2013,1,29,9.200,56.000,15.167
2013,1,30,11.700,55.000,20.256
2013,1,31,13.000,63.000,18.317
2013,2,1,13.100,56.000,14.554
2013,2,2,8.400,51.000,14.646
2013,2,3,6.600,24.000,22.240
2013,2,4,8.200,48.000,22.677
2013,2,5,10.300,56.000,19.854
2013,2,6,5.900,56.000,14.233
2013,2,7,4.700,37.000,19.217
2013,2,8,4.100,54.000,14.848
2013,2,9,5.100,43.000,17.810
2013,2,10,6.700,56.000,16.113
2013,2,11,5.600,54.000,15.296
2013,2,12,6.600,52.000,19.650
2013,2,13,7.200,61.000,14.521
2013,2,14,8.800,69.000,12.919
2013,2,15,8.600,71.000,19.210
2013,2,16,8.600,86.000,11.485
2013,2,17,8.300,90.000,5.090
2013,2,18,8.400,88.000,11.085
2013,2,19,8.100,77.000,10.475
2013,2,20,8.300,72.000,16.535
2013,2,21,8.000,84.000,6.704
2013,2,22,4.200,92.000,14.271
2013,2,23,0.900,75.000,17.394
2013,2,24,1.800,55.000,16.442
2013,2,25,2.600,43.000,14.654
2013,2,26,3.900,59.000,12.581
2013,2,27,5.900,52.000,12.950
2013,2,28,5.100,85.000,36.177
2013,3,1,6.300,72.000,34.152
2013,3,2,9.400,49.000,13.735
2013,3,3,10.200,43.000,11.427
2013,3,4,8.300,82.000,24.050
2013,3,5,10.100,95.000,33.692
2013,3,6,11.100,89.000,21.556
2013,3,7,13.400,69.000,16.550
2013,3,8,14.000,51.000,17.279
2013,3,9,13.100,55.000,14.419
2013,3,10,12.800,47.000,15.525
2013,3,11,10.900,52.000,17.319
2013,3,12,9.700,61.000,11.513
2013,3,13,4.000,83.000,17.779
2013,3,14,5.400,31.000,17.838
2013,3,15,6.100,40.000,14.396
2013,3,16,7.800,75.000,20.333
2013,3,17,8.800,87.000,13.319
2013,3,18,9.600,54.000,17.381
2013,3,19,10.500,54.000,10.856
2013,3,20,9.400,68.000,15.638
2013,3,21,11.100,50.000,17.331
2013,3,22,11.200,73.000,15.840
2013,3,23,11.100,78.000,8.492
2013,3,24,10.500,81.000,7.090
2013,3,25,11.400,62.000,17.885
2013,3,26,10.900,76.000,9.546
2013,3,27,10.300,88.000,5.979
2013,3,28,12.700,79.000,10.131
2013,3,29,13.700,70.000,14.423
2013,3,30,13.000,60.000,14.906
2013,3,31,10.700,64.000,16.529
2013,4,1,10.500,83.000,10.579
2013,4,2,11.000,64.000,12.346
2013,4,3,10.800,69.000,7.315
2013,4,4,10.300,81.000,8.000
2013,4,5,6.200,81.000,17.279
2013,4,6,6.000,70.000,10.383
2013,4,7,8.800,56.000,24.975
2013,4,8,11.200,53.000,13.975
2013,4,9,13.700,47.000,15.950
2013,4,10,13.800,59.000,15.410
2013,4,11,16.800,51.000,18.387
2013,4,12,15.600,41.000,12.429
2013,4,13,14.300,55.000,13.062
2013,4,14,16.500,46.000,9.342
2013,4,15,17.200,37.000,10.300
2013,4,16,17.900,37.000,9.112
2013,4,17,19.000,36.000,9.102
2013,4,18,16.300,50.000,6.856
2013,4,19,13.300,63.000,10.925
2013,4,20,12.000,48.000,19.533
2013,4,21,11.300,67.000,11.644
2013,4,22,12.000,61.000,11.983
2013,4,23,13.500,52.000,13.342
2013,4,24,13.800,53.000,23.869
2013,4,25,13.200,71.000,31.662
2013,4,26,13.500,78.000,17.912
2013,4,27,8.400,92.000,17.271
2013,4,28,6.500,86.000,24.412
2013,4,29,10.500,90.000,30.048
2013,4,30,12.200,74.000,14.862
2013,5,1,13.000,51.000,14.819
2013,5,2,13.900,60.000,12.198
2013,5,3,13.300,60.000,14.829
2013,5,4,14.400,57.000,16.852
2013,5,5,15.400,60.000,15.633
2013,5,6,17.400,50.000,17.879
2013,5,7,19.000,44.000,11.658
2013,5,8,18.900,52.000,7.625
2013,5,9,17.700,68.000,8.598
2013,5,10,14.400,84.000,15.135
2013,5,11,14.300,80.000,11.756
2013,5,12,13.500,76.000,9.283
2013,5,13,14.500,73.000,10.604
2013,5,14,13.500,84.000,10.725
2013,5,15,12.800,87.000,10.315
2013,5,16,10.000,78.000,18.835
2013,5,17,12.400,67.000,13.981
2013,5,18,11.600,70.000,21.608
2013,5,19,10.700,71.000,11.535
2013,5,20,11.300,76.000,9.444
2013,5,21,12.600,67.000,13.154
2013,5,22,15.300,60.000,22.825
2013,5,23,14.800,59.000,21.010
2013,5,24,11.600,62.000,19.017
2013,5,25,11.200,65.000,14.335
2013,5,26,12.500,75.000,12.888
2013,5,27,13.600,78.000,10.271
2013,5,28,13.000,75.000,14.019
2013,5,29,11.800,58.000,12.579
2013,5,30,13.000,56.000,14.867
2013,5,31,13.900,58.000,12.240
2013,6,1,18.400,39.000,21.006
2013,6,2,17.500,48.000,19.067
2013,6,3,16.800,58.000,10.215
2013,6,4,16.800,57.000,16.181
2013,6,5,17.500,53.000,10.542
2013,6,6,18.900,52.000,7.560
2013,6,7,18.300,53.000,13.650
2013,6,8,15.100,75.000,15.306
2013,6,9,15.400,68.000,14.798
2013,6,10,16.800,68.000,11.550
2013,6,11,19.300,65.000,4.310
